(sd-pam),2022-04-30 19:11:29.020000,sleeping,0,0,0,0
pulseaudio,2022-04-30 19:11:29.120000,sleeping,15114240,3197206528,11546624,39043072
tracker-miner-fs,2022-04-30 19:11:29.130000,sleeping,14499840,599891968,11182080,67592192
dbus-daemon,2022-04-30 19:11:29.130000,sleeping,5578752,9764864,2945024,3014656
gnome-keyring-daemon,2022-04-30 19:11:29.140000,sleeping,0,0,0,0
gvfsd,2022-04-30 19:11:29.150000,sleeping,5939200,245821440,5238784,26488832
gvfsd-fuse,2022-04-30 19:11:29.150000,sleeping,4100096,387424256,4100096,43630592
gvfs-udisks2-volume-monitor,2022-04-30 19:11:29.160000,sleeping,7217152,397656064,5742592,44519424
gvfs-gphoto2-volume-monitor,2022-04-30 19:11:29.190000,sleeping,5685248,244043776,5255168,26742784
gvfs-afc-volume-monitor,2022-04-30 19:11:29.210000,sleeping,6426624,324579328,5984256,34951168
gvfs-goa-volume-monitor,2022-04-30 19:11:29.210000,sleeping,4636672,241790976,4415488,26300416
goa-daemon,2022-04-30 19:11:29.220000,sleeping,8929280,560963584,8581120,45199360
krfcommd,2022-04-30 19:11:29.230000,sleeping,0,0,0,0
goa-identity-service,2022-04-30 19:11:29.240000,sleeping,5283840,322732032,5050368,34955264
gvfs-mtp-volume-monitor,2022-04-30 19:11:29.250000,sleeping,4677632,241582080,4296704,26189824
gdm-x-session,2022-04-30 19:11:30.140000,sleeping,5070848,168173568,4800512,17690624
Xorg,2022-04-30 19:11:30.140000,sleeping,98050048,706822144,37376000,101507072
gnome-session-binary,2022-04-30 19:11:30.740000,sleeping,8572928,192954368,7008256,18235392
ssh-agent,2022-04-30 19:11:30.870000,sleeping,0,0,0,0
at-spi-bus-launcher,2022-04-30 19:11:30.980000,sleeping,4943872,312754176,4734976,34734080
dbus-daemon,2022-04-30 19:11:30.980000,sleeping,3346432,7688192,2842624,937984
gnome-session-ctl,2022-04-30 19:11:31.080000,sleeping,2732032,92454912,2732032,9031680
gnome-session-binary,2022-04-30 19:11:31.090000,sleeping,9601024,572690432,7950336,61923328
gnome-shell,2022-04-30 19:11:31.140000,sleeping,322404352,5749702656,56422400,482217984
ibus-daemon,2022-04-30 19:11:31.890000,sleeping,6279168,319066112,4956160,35868672
ibus-dconf,2022-04-30 19:11:31.900000,sleeping,5165056,242622464,5021696,26320896
